"ID","FOOD_NAME","FOOD_IMG","FOOD_TYPE1","FOOD_TYPE2","FOOD_DETAIL","FOOD_PRICE"
4176,"대산)포켓몬우산별사탕","1f7924c2-e3ff-4e6e-8c55-d0238e412db7.jpg","과자류","2+1,토이캔디,과자류","최근 이슈되고 있는 포켓몬 스티커가 포함된 제품",2500
4177,"비알)초코나무숲웨하스","b41a36d1-948a-486d-9abb-953c2d9be6bd.jpg","과자류","비스켓,과자류","[CU 단독]배스킨의 인기메뉴 초코나무숲을 웨하스로 구현!",2200
4178,"크라운)물개썸머팩기획","acfd3e54-2131-48aa-90e9-eedc237c8665.jpg","과자류","스낵,과자류","여름 해변에 활용할수 있는 물개캐릭터 비치백 상품, 크라운 인기상품 4종 구성 (해체판매 가능) 크라운)콘칩, 카라멜메이플콘, 츄러스, 죠리퐁 구성",6000
4179,"코코)브레드키링캔디","bddcb289-fa2c-468c-98b2-6743ea0d327c.jpg","과자류","토이캔디,과자류","[CU 단독] ①달콤한 캔디와 브레드이발소 캐릭터 키링이 20가지 랜덤으로 들어있습니다. ②캔디의 달콤함과 다양한 모양의 브레드이발소 캐릭터 키링을 수집 할 수 있는 재미를 느낄 수 있습니다.",2500
4180,"위글위글)젤리믹스50g","47f273fc-952e-4a79-a0e2-cad13777a3fe.jpg","과자류","소프트캔디,젤리,과자류","[CU 단독]레몬과 콜라맛이 함께 어소트 되어 있는 젤리",1700
4181,"몽뜨)산리오마이키링캔디","e002daf0-e2db-4230-b1e2-5595124e541d.jpg","과자류","토이캔디,과자류","①산리오캐릭터즈의 아기자기한 열쇠고리와 달콤한 젤리빈으로 구성(한정수량 운영) ②글리터키링 타입으로 반짝바짝 시각효과 up",2800
4182,"해태)계란과자핑크퐁","c6f7e95a-80e0-4461-838f-34b23495e1fd.jpg","과자류","비스켓,과자류","계란과자 핑크퐁 리뉴얼 출시!! 핑크퐁10종의 띠부씰 삽입하여 약 3개월 운영",2000
4183,"해태)르뱅쿠키","7113ed2e-f984-4ef9-9d68-c19e6c118353.jpg","과자류","비스켓,과자류","달콤한 초콜릿 청크와 부드러운 쿠키 베이스의 조화",1700
4184,"나무)왕수박젤리185g","aa2f07ae-159e-420c-80d1-b00f6e8c0dbc.jpg","과자류","소프트캔디,젤리,과자류","패키지 디자인부터 수박을 연상케 하며 냉장고에 넣어뒀다 먹으면 더 맛있음.",3000
4185,"프링글스)핫새우맛110g","3d98ae14-25eb-4335-bd33-fb0e2d9cec08.jpg","과자류","스낵,과자류","프링글스의 클래식한 감자칩에 갈릭새우의 풍미를 더 해 한 번 먹으면 멈출 수 없는 경험을 선사합니다.",4000
4186,"프링글스)핫페퍼110g","60f3df66-9c1d-4bd9-a907-433a71b4ed4f.jpg","과자류","스낵,과자류","프링글스의 클래식한 감자칩에 할라피뇨 페퍼의 이색적인 맛에 알싸한 풍미를 더해 한 번 먹으면 멈출 수 없는 경험을 선사합니다.",4000
4187,"HEYROO초코버터스틱","1dcb27fc-58fc-4e58-ad99-cf813bb3cf0e.jpg","과자류","스낵,과자류","[CU 단독]초코맛의 달콤함을 버터스틱쿠키에 더한 제품. 바삭한 첫맛의 달콤함과 부드러운 끝맛의 풍미를 함께 즐길 수 있는 제품.",2000
4188,"대진)슈퍼사우어레몬20g","85084f4c-b230-4785-81e0-941d50689469.jpg","과자류","캔디,과자류","최근 SNS에서 유행하는 히트 상품",1000
4189,"롯데)초단백질바40g","d97aa386-f87c-4ff4-91f9-53f9d658036b.jpg","과자류","2+1,시리얼바,과자류","맛있는 블랙쿠키(3%), 땅콩(46%)과 함께 즐기는 단백질",1400
4190,"미성)오트밀치즈바이트","0938aa0b-3c33-41bd-a902-5046eea49835.jpg","과자류","비스켓,과자류","귀리의 바삭한 식감과 우유의 부드러운맛을 강조한 한입크기의 오트밀 미니바이트의 치즈맛 업그레이드상품",4500
4191,"코코)물고기모양마시멜로","a2df4454-4dba-46ee-9374-b18296a70ce5.jpg","과자류","소프트캔디,젤리,과자류","1.물고기모양 마시멜로가 꼬치에 끼워져있어 그대로 취식하거나 구워먹어도 되는 마시멜로입니다. 2.캠핑족을 겨냥한 체험형 마시멜로 입니다.",1500
4192,"코코)시크릿쥬쥬키링캔디","0e57949e-ce5a-41f3-8c27-07c67d11cd7c.jpg","과자류","토이캔디,과자류","[CU 단독] ①달콤한 캔디와 시크릿쥬쥬 캐릭터 키링이 20가지 랜덤으로 들어있습니다. ②캔디의 달콤함과 다양한 모양의 시크릿쥬쥬 캐릭터 키링을 수집 할 수 있는 재미를 느낄 수 있습니다.",2500
4193,"동서)오레오시나몬번","8dbc7711-7fe7-412c-abf3-1696f6a51f20.jpg","과자류","2+1,비스켓,과자류","시나몬 쿠키과 크림의 풍미 가득한 조화를 이룬 오레오 신제품",2000
4194,"대산)뽀로로콘서트초코볼","935f2301-6dc4-4c99-a1b0-3625cc290c39.jpg","과자류","비스켓,과자류","[CU 단독]볼타입의 초코스낵과 뽀로로 트래블러 피규어가 랜덤하게 들어가 있는 제품",2600
4195,"더본)팝꽃옥수수30g","659c9c8c-6bab-42d7-8cdc-1f186d87ae2f.jpg","과자류","스낵,과자류","[CU 단독]유전자 조작을 하지않은 건강하고 순수한 찰옥수수만 사용",1600
4196,"동화)뽀로로한입꿀약과","a7c8ca8a-b96f-4f38-b169-96c667d60db9.jpg","과자류","스낵,과자류","[CU 단독]뽀로로와 친구들 캐릭터 띠부띠부씰(스티커) 100종류가 랜덤으로 1장씩 동봉",2000
4197,"피오레)큐브티라미수N","427ed7f3-21ab-4092-8959-3bbe40161a39.jpg","과자류","냉장디저트,디저트","[CU 단독]진한 초코맛의 가나슈를 추가한 NEW큐브티라미수(리뉴얼) 한 입 크기로 깔끔하게 먹기도 좋고 앙증맞은 사이즈의 큐브 티라미수 케이크! 촉촉하고 부드러운 티라미수는 꼭! 차갑게해서, 흰 우우나 따뜻한 커피와 함께 먹으면 더욱 맛있습니다.",3600
4198,"나무)시크릿쥬쥬퍼즐캔디","95cf16b7-61a0-44d6-b308-7ef817adbcb9.jpg","과자류","토이캔디,과자류","놀이와 달콤한 캔디를 동시에 즐길 수 있는 시크릿쥬쥬 퍼즐캔디",4000
4199,"해태)구운새우60g","13b1f47c-66bb-4b4e-937d-82a5675ba714.jpg","과자류","스낵,과자류","튀지기않고 열풍으로 구운 스낵",1700
4200,"대두)리얼생초코찰떡","a55e6a65-9e80-4cfc-88ae-151ea0d8ba6d.jpg","과자류","냉장디저트,디저트","★CU단독★ CU에서만 만날 수 있는 화과방 찰떡2입. 코코아 파우더가 입혀진 쫀득한 떡에, 달콤한 초코필링이 들어있는 디저트 크림찰떡 기존 제품 대비 중량 14% up",1800
4201,"대두)우유찰떡","ec9f7dc8-8165-42ff-bf0f-189ee2b8f077.jpg","과자류","냉장디저트,디저트","★CU단독★ CU에서만 만날 수 있는 화과방 찰떡2입. 카스테라 고물이 묻혀진 말랑한 떡 속에 달콤한 우유필링이 가득 들어있는 디저트 크림찰떡.",1800
4202,"명도)미주라시리얼비스켓","cbee84f1-7e5e-4aa9-b28d-5e61590bea2e.jpg","과자류","비스켓,과자류","1. 4가지 곡물(밀,스펠트,쌀,옥수수)가 들어간 고소한 비스켓입니다. 2. 설탕의 대체감미료인 말티톨시럽을 사용하여 은은하게 달콤한 비스켓입니다. 3. 30g 당 130Kcal로 다이어터들의 치팅 아이템으로 유명합니다. 4. 나뭇잎 모양의 예쁜 비스켓으로 아이스크림, 요거트 등을 통해 2차레피시 구성도 가능합니다.",3000
4203,"명도)미주라허니비스켓","703b932f-e716-41bd-b975-7d378248d310.jpg","과자류","비스켓,과자류","1. 꿀이 들어가 은은한 달콤함이 특징인 비스켓입니다. 2. 계란과 우유가 들어가지 않아 알러지가 있는 고객도 안심하고 드실 수 있습니다. 3. 보존료, 착색료가 들어가지 않고 트랜스지방, 콜레스테롤이 ZERO인 비스켓입니다.",2500
4204,"해태)자두젤리","ff9f3cb8-b43d-4a32-bb7a-546e8ba8bdba.jpg","과자류","소프트캔디,젤리","자두모양 젤리에 새콤달콤 자두쨈이 쏘옥!",1500
4205,"마즈)스키틀즈와일드베리","8e5beaba-c678-4232-b5a2-ec4db0106ccf.jpg","과자류","소프트캔디,젤리","인기리에 판매되고 있는 스키틀즈의 새로운 맛 신상품입니다.",1500
4206,"몽뜨)짱구피크닉피규어","853a1664-777b-4c8a-b1c3-19a5d09a326b.jpg","과자류","토이캔디","6종의 짱구 가족 피규어를 모으는 재미가 있음",4500
4207,"몽뜨)산리오플리퍼즈캔디","621c9bbd-a522-4b56-a8b9-4616a4997654.jpg","과자류","토이캔디,과자류","요즘 없어서 못파는 산리오플리퍼즈가16종이 들어있으며, 젤리빈도 들어있음, 랜덤으로 들어있어 어떤게 나올까 뽑는 재미와 모으는 재미까지 있어 정말 핫한 아이템",2800
4208,"해태)칼바카야버터","fa8e9ff6-2b34-431e-a1d4-d96aec74c99c.jpg","과자류","시리얼바,과자류","부드러운 버터쿠키속에 달콤한 카야쨈이 쏘옥",800
4209,"오리온)그래놀라철분바","703f7ead-6dff-470c-b5df-c9be56f2c1c6.jpg","과자류","2+1,시리얼바,과자류","고소한 현미 플레이크&amp;달콤한 초코칩",1200
4210,"비알)베리베리웨하스","10dee3f5-cd21-4fee-87a1-ccaf320a7246.jpg","과자류","비스켓,과자류","[CU 단독]배스킨의 인기메뉴 베리베리스트로베리를 웨하스로 구현!",2200
4211,"코코)캐치티니핑자판기","ef33a22d-306a-4cd0-b450-cab0f3f92004.jpg","과자류","토이캔디,과자류","①버튼을 누르면 캔디가 나오는 자판기놀이 캔디토이입니다. ② 전면의 자판기에 캐치티니핑 주인공을 형상화한 소다,베리,레몬이 디스플레이 되어있습니다.",3500
4212,"나무)짱구팝업캔디","ccf54bb8-f6c3-4ffd-806f-6fae1bbeb36c.jpg","과자류","토이캔디,과자류","남녀노소 누구나 좋아하는 국민 캐릭터 짱구를 활용한 팝업스 캔디",3500
4213,"농심)고메포테토트러플","4393d113-bbcb-4e1e-947c-5d324247fd88.jpg","과자류","스낵,과자류","세계 3대 진미’ 이탈리아산 블랙트러플 함유, 달달하면서 새콤한 디종머스터드 맛",2000
4214,"제이)슈퍼믹스팝콘컵55g","8fcca4fc-30cf-4681-bcd3-d4d0836e0815.jpg","과자류","스낵,과자류","카라멜맛,초코맛,딸기맛. 그리고 고소한 팝콘 맛을 느낄 수 있는 믹스팝콘.",1700
4215,"제이)카라멜팝콘컵65g","f73db376-b1b7-42c8-b67e-e3c6a7c45859.jpg","과자류","스낵,과자류","정통 카라멜맛 팝콘을 느낄수 있고, 공기로 튀겨낸 옥수수를 글레이징 방식으로 깊게 코팅한 카라멜 팝콘",1700
4216,"동화)잔망루피떡볶이스낵","2dee499b-3d33-426d-a599-ccbf96fd4b05.jpg","과자류","2+1,스낵,과자류","국내 최초로 잔망루피 띠부띠부씰(스티커) 100종류가 랜덤으로 1장씩 동봉된 치츠풍미 넘치는 떡볶이스낵. 3종의 치즈를 사용하여 전 연령대가 다양한 풍미의 치즈맛을 느낄 수 있는 상품. HACCP 인증 제조사에서 만들어 더욱 믿을 수 있는 먹거리입니다.",1700
4217,"롯데)왓따판박이껌(디지몬)","82ba52b3-caeb-49c8-96de-4ebbd0e2771f.jpg","과자류","껌,과자류","[CU 단독]디지몬어드밴쳐 콜라보 CU전용 왓따판박이껌, 디지몬 판박이 60종을 모아보세요!",500
4218,"로투스)에그와플","4a86918b-a7c3-4716-81ab-05ad51efeb3b.jpg","과자류","빵","벨기에에서 생산한 벨기에 오리지널 와플",1700
4219,"코코)뽀로로키링캔디","0b3551e1-d2f1-4602-bc46-f139c212dd80.jpg","과자류","토이캔디,과자류","①달콤한 캔디와 뽀로로 캐릭터 키링이 20가지 랜덤으로 들어있습니다. ②캔디의 달콤함과 다양한 모양의 뽀로로 캐릭터 키링을 수집 할 수 있는 재미를 느낄 수 있습니다.",2500
4220,"몽뜨)포켓몬마이키링캔디","7e4b722b-ba0f-480e-939b-e8b60b8ff135.jpg","과자류","토이캔디,과자류","유명 유튜버를 통해 남녀노소 구분없이 핫한 아이템",3000
4221,"대산)쿠키런카라멜쿠키","1ec77a66-835b-481f-be86-4101e2b354b0.jpg","과자류","스낵,과자류","버터스틱의 고소하고 깊은 풍미와 카라멜의 달콤함을 더해 남녀노소 즐길 수 있는 제품",1900
4222,"나무)짱구스위트초콜릿","157d9a39-1f12-42ca-b3bf-2e1718c1398d.jpg","과자류","초콜릿,과자류","2개가 들어있으며 귀여운 짱구 캐릭터로 초콜릿 디자인됨",1500
4223,"오리온)와우포도풍선껌","71679a9b-0b97-402d-a079-5f0c23de26ab.jpg","과자류","껌","대한민국 풍선껌의 No.1 와우! 친근한 과일 포도의 농축 과즙으로 보다 깊고 진한 과일맛을 느낄 수 있는 와우.",500
4224,"오뚜기)뿌셔뿌셔달고나맛","ce31d502-6802-4263-8e94-bcefa359969c.jpg","과자류","스낵,과자류","기존 뿌셔뿌셔 면과는 차별화된 과자처럼 더 바삭바삭한 식감! 라면에 설탕 뿌리고,굽고,우리가 찾던 달달하면서 바삭한 그 라면땅 맛! 2030의 수집욕구 자극! 춘식씰(춘식이 띠부띠부실)이 들어있습니다!",1200
4225,"롯데)롯데샌드깜뜨","944ec347-1794-4d88-8004-55cdeed70ae8.jpg","과자류","비스켓,과자류","달콤하고 진한 코코아분말 함유",1600
4226,"대산)곰표크림치즈스낵","81513494-2e75-40a4-80e5-c69229232632.jpg","과자류","스낵,과자류","스페인 자연치즈 퀘스크렘 크림치즈를 스낵에 더하여 고소함과 달콤함을 느낄 수 있는 제품",1900
4227,"HEYROO버터러스크","f5eb589e-733b-467a-a2bd-5e1cbc1f20b2.jpg","과자류","스낵,과자류","[CU 단독]식빵을 먹기 좋은 크기로 자른 후 풍미 가득한 버터 소스를 발라 바삭하게 구워낸 러스크 스낵",1800
4228,"코코)아머드키링캔디","5c8b1103-76f7-4d1b-a2ff-d1d43f6ba068.jpg","과자류","토이캔디,과자류","①달콤한 캔디와 아머드 사우루스 캐릭터 키링이 12가지 랜덤으로 들어있습니다. ②캔디의 달콤함과 다양한 모양의 아머드 사우루스 캐릭터 키링을 수집 할 수 있는 재미를 느낄 수 있습니다.",2500
4229,"경남)레모나산10입","d144838a-ad65-4e18-adc9-7fc0316085e9.jpg","과자류","2+1,기능성캔디,과자류","비타민C, 비타민B2, 비타민B6 함유",3500
4230,"인테)슈가로로복숭아젤리","05b001a1-9e10-429d-9b45-6f2e1b69af30.jpg","과자류","소프트캔디,젤리,과자류","설탕대신 대체감미료 사용, 비타민C 500mg 함유, 식이섬유 1.5g 함유",1500
4231,"광일)갈릭콘스낵","4b81d79f-8625-4161-b341-22c860863920.jpg","과자류","스낵,과자류","옥수수를 튀겨 마늘과 설탕시럽을 코팅해 옥수수의 진한 향과 씹을수록 고소한 맛 살아나는 장수 인기 스낵",1500
4232,"제이)어니언프로틴칩","e5cb0d57-76e6-46ff-a33c-55b1ad411290.jpg","과자류","스낵,과자류","[CU 단독]단백질 11g 함유인 저당스낵.",2000
4233,"제이)치즈프로틴칩","3ffe5ec9-1a48-458f-9352-233539400f0a.jpg","과자류","스낵,과자류","[CU 단독]단백질 11g 함유와 저당스낵.",2000
4234,"롯데)자일리톨알파용기","8f5f32f7-c84a-4a80-856d-ae8c316c3a56.jpg","과자류","껌,용기껌","매일 만나는 좋은 습관, Primium 자일리톨! 자일리톨 알파 프로젝트",6000
4235,"돌)후룻컵플러스파인애플","bf7e1938-8b81-4624-97b6-eaaaeca87a8e.jpg","과자류","냉장젤리,푸딩,디저트","① 간편하고 건강하게 과일을 즐기고 싶은 소비자를 위한 냉장 과일디저트 ② 과일주스에 한 입 크기로 손질한 파인애플을 담은 상품 ③ 비타민C, 식이섬유를 포함해 더욱 상큼하게! 198g의 소용량으로 언제 어디서든 간편하게!",3500
4236,"돌)후룻컵플러스망고","748b5c1d-06b9-4656-b4da-f6a2cf5ad527.jpg","과자류","냉장젤리,푸딩,디저트","① 간편하고 건강하게 과일을 즐기고 싶은 소비자를 위한 냉장 과일디저트 ② 과일주스에 한 입 크기로 손질한 망고 구아바를 담은 상품 ③ 비타민C, 식이섬유를 포함해 더욱 상큼하게! 198g의 소용량으로 언제 어디서든 간편하게!",3500
4237,"나무)짱구대왕초코콘","53caaf91-8b3d-4ca5-b952-cc1cb0bf536b.jpg","과자류","초콜릿,과자류","큼지막한 과자안에 화이트초코와 바삭한 과자가 함께 들어있음.",1500
4238,"해태)포키딸기","d74ea607-9520-4108-bd78-232fb6666d7d.jpg","과자류","비스켓,과자류","새콤달콤한 딸기와 바삭한 스틱의 환상밸런스 포키딸기맛",1700
4239,"해태)포키블루베리","1963743c-46dc-419b-a785-8124bdc3d207.jpg","과자류","비스켓,과자류","코끝을 맴도는 상큼한 블루베리 향의 포키",1700
4240,"미성)허쉬프레첼쿠앤크","84cedc34-cebe-48a9-abf1-20125a1c3cf9.jpg","과자류","비스켓,과자류","① 전세계인의 사랑을 받는 미국 No.1 초콜릿 브랜드 허쉬사의 상품 ② 한입크기의 프리첼에 초콜릿 코팅으로 달고 짠맛의 완벽한 조화를 느낄수 있음",6500
4241,"탑티어)에너지포도당캔디","50be5c78-6231-428c-907e-7b15df0c4102.jpg","과자류","하드캔디,과자류","[CU 단독]T1콜라보 에너지포도당캔디. 활력 및 에너지가 필요한 순간 빠르게 흡수되는 포도당 캔디.",2300
4242,"해태)하프버터크림스틱","e90d53dc-7347-4e16-94ab-f6e2d3be295f.jpg","과자류","비스켓,과자류","[CU 단독]하프커피 시그니쳐 버터크림라떼 플레이버 출시",1700
4243,"나무)짱구반지모양캔디","9020ae8f-8f8c-457d-ad84-751b47788189.jpg","과자류","하드캔디,토이캔디","귀여운 짱구모양이 그대로 캔디로 재현됨. 퀄리티 있는 캔디는 맛과 모양 2가지를 모두 잡음",1000
4244,"나무)프린세스캔디","3dbe9a6c-6d9b-474b-9c35-1e1d3838a10e.jpg","과자류","토이캔디,캔디","프린세스 악세사리+캔디상품(왕관 , 귀걸이 , 목걸이 , 반지가 세트로 들어있음)",5000
4245,"롯데)허쉬코코아믹스베리","d1e5211d-ba06-473a-ba75-ac930c68f590.jpg","과자류","초콜릿","믹스베리와 조화를 이룬 크리미한 달콤함!",1800
4246,"롯데)허쉬코코아카라멜","e86fbd4d-375d-4544-9cb0-7b0fabf73b8f.jpg","과자류","초콜릿","솔티드 카라멜과 조화를 이룬 크리미한 달콤함!",1800
4247,"롯데)허쉬코코아리치커피","42991546-b1b6-4d39-a0ad-81626bfdf9af.jpg","과자류","초콜릿","리치커피와 조화를 이룬 크리미한 달콤함!",1800
4248,"벨리곰)복숭아젤리","70170379-acc8-4f31-b7dc-1cbbb332d03c.jpg","과자류","소프트캔디,젤리,과자류","벨리곰의 핑크색과 어울리는 복숭아맛젤리로 출시",1500
4249,"탑티어)에너지후르츠젤리","3cd36343-f6ba-43e3-849e-df4247139301.jpg","과자류","소프트캔디,젤리","[CU 단독]T1 한정판 스티커 1매 포함",1700
4250,"거림)엉덩이탐정오뚝캔디","c0756a0a-a603-45b5-8c2a-aac97b2f2558.jpg","과자류","토이캔디,캔디류","아동 서적 1위 베스트셀러 엉덩이 탐정을 귀엽고 이쁜 오뚝이로 만들었으며 말랑말랑한 귀여운 곰모양의 젤리가 들어 있는 제품입니다.",2500
4251,"삼양)쌀별뽀빠이강정100g","e59c1729-f452-41b6-a801-8c3e70e6d760.jpg","과자류","스낵,과자류","[CU 단독]별뽀빠이 브랜드 50주년을 기념한 새로운 형태와 식감의 고소담백 달달한 스낵",2000
4252,"대산)쿠키런큰별초코스낵","46158e04-651b-4602-a109-bf1318cc0ff9.jpg","과자류","2+1,스낵,과자류","[CU 단독]특별한 공법으로 과자 속까지 초콜릿 원료가 침투하여 특별한 식감을 구현하는 제품",2000
4253,"대산)쿠키런큰별딸기스낵","aefd32e4-61f1-4097-a977-7a4d1864154a.jpg","과자류","2+1,스낵,과자류","[CU 단독]특별한 공법으로 과자 속까지 딸기원료가 침투하여 특별한 식감을 구현하는 제품",2000
4254,"코코)케로로키링캔디","5fb924ce-1249-4c13-96ed-80b3bd871a73.jpg","과자류","토이캔디","[CU 단독] ①달콤한 젤리와 케로로 캐릭터 키링이 20가지 랜덤으로 들어있습니다. ②젤리의 달콤함과 다양한 모양의 케로로 캐릭터 키링을 수집 할 수 있는 재미를 느낄 수 있습니다.",2500
4255,"SC)크레용신짱새콤츄잉","8134a637-bc02-46e7-919a-6efe919d14f2.jpg","과자류","소프트캔디,젤리류","[CU 단독] 딸기, 블루베리, 사과, 오렌지, 레몬 총 다섯가지 맛의 새콤한 츄잉캔디가 들어 있습니다. 귀여운 짱구캐릭터로 포장되어 아이들이 더욱 좋아하는 제품입니다.",1000
4256,"HEYROO쌀인절미스낵","7f339e78-1018-454a-9bb9-ab15e2b97361.jpg","과자류","스낵,과자류,HEYROO","[CU 단독]인절미의 고소함과 단백함이 가득한 스낵",1500
4257,"코코)귀멸의칼날키링캔디","6c3ab450-8cd1-4f7f-abab-57dbc4bc2b06.jpg","과자류","토이캔디,과자류","①달콤한 캔디와 귀멸의칼날 캐릭터 키링이 13가지 랜덤으로 들어있습니다. ②캔디의 달콤함과 다양한 모양의 귀멸의칼날 캐릭터 키링을 수집 할 수 있는 재미를 느낄 수 있습니다.",2500
4258,"SC)크레용신짱미니츄잉","399c71b6-9bd5-40a6-9b53-ae5aa8a937a7.jpg","과자류","소프트캔디,젤리","콜라, 사과, 블루베리, 딸기, 오렌지 총 다섯가지의 맛이 들어있으며 귀여운 짱구캐릭터로 포장되어 아이들이 더욱 좋아하는 제품입니다.",1000
4259,"피오레)쿠키앤크림케이크","9da871a3-83c7-46d5-90f3-3ed4fdc1bee7.jpg","과자류","냉장디저트,디저트","★CU단독★ 달콤한 쿠키앤크림 생크림과 블랙쿠키가 토핑된 케이크 - 프랜차이즈 카페 인기 디저트 메뉴 벤치마킹!",3800
4260,"미성)리세스딥피드프리첼","3e4c187d-ca40-4e66-b040-2c1592378b0c.jpg","과자류","비스켓,과자류","① 전세계인의 사랑을 받는 미국 No.1 초콜릿 브랜드 허쉬사의 미국 제조 상품 ② 한입크기의 프리첼에 초콜릿 코팅으로 달고 짠맛의 완벽한 조화를 느낄수 있는 상품",6500
4261,"동서)리츠샌드레몬","c19451e6-1139-4e5c-bb44-85b3289a497d.jpg","과자류","2+1,비스켓,과자류","상큼하면서도 달콤한 맛과 함께 리츠 크래커 특유의 바삭한 식감을 함께 즐길 수 있음.",2200
4262,"미성)허쉬쿠앤크타르트","c08d2a29-6f4a-40c7-aef2-03e6b3fdc04e.jpg","과자류","쿠키,과자류","초콜렛과 바삭촉촉한 타르트가 어울어진 고급스런 쿠키",1500
4263,"롯데)롯데리아양념감자","56d07728-216e-47c6-9d62-c738019952fe.jpg","과자류","스낵,과자류","[CU 단독]롯데리아 양념감자 시즈닝을 그대로 살린 과자!",1700
4264,"롯데)제로크런치초코볼","e9a8f299-d76b-4629-a890-6dae5f9ba6be.jpg","과자류","초콜릿,과자류","초콜릿과 크런치의 환상적인 맛을 즐기며 칼로리는 더욱 더 낮게!",1500
4265,"롯데)ABC블루베리요거트","d4e02537-745a-415f-9271-da92101075ff.jpg","과자류","초콜릿,과자류","ABC초콜릿과 블루베리, 요거트의 환상적인 조합!",2800
4266,"명도)미주라소이아비스켓","711c36e9-4eb0-4411-a5cd-b7ede33d52fc.jpg","과자류","비스켓,과자류","고단백 비스켓 상품 (19g/100g당)",3000
4267,"비알)체리쥬빌레젤리","95a72a0c-4db7-494e-ac09-aeab4a5a9816.jpg","과자류","소프트캔디,젤리,과자류","아이스크림 콘 모양의 귀여운 젤리과일 농축액과 천연색소를 사용",1600
4268,"해태)하프버터감자칩60g","ccd074a5-816b-491b-b51c-c91a56289be3.jpg","과자류","스낵,과자류","[CU 단독] 하프커피 시그니쳐 버터크림라떼 콜라보",2000
4269,"코코)물젤리샤인머스켓","f703e6cf-b11e-4a62-b2ff-becf6bd86519.jpg","과자류","소프트캔디,젤리,과자류","[CU 단독] 1.물을 맛있게 마신다는 컨셉의 젤리음료 입니다. 2.투명한 물의 컬러와 이미지를 활용하였으며 샤인머스켓맛으로 남녀노소 부담없이 드실수 있습니다.",1500
4270,"바프)쿠키앤크림몰트볼","c64b3eb8-574f-4c0b-ac42-87e027dc9b0c.jpg","과자류","1+1,초콜릿,과자류","하얀크림과 까만 쿠키의 달콤 바삭한 쿠키앤크림 몰트볼",2500
4271,"바프)인절미몰트볼","90070481-75b5-4aaf-b48f-72775cf966ca.jpg","과자류","초콜릿,과자류","씹을수록 고소해지는 달콤한 인절미 몰트볼",2500
4272,"오리온)피넛칩쿠키","652c02e2-3b40-410b-9905-accc55fa4336.jpg","과자류","비스켓,과자류","풍부한 피넛 버터와 땅콩으로 고소함 가득",1500
4273,"삼아)탑티어초코프로틴바","ccee78d1-b6a1-4e93-a74b-a4393b6944f8.jpg","과자류","시리얼바,과자류","필수영양소인 비타민 A,C,아연,엽산 등 각종미네랄 &amp; 단백질 함유",1800
4274,"삼아)탑티어에너지바","81666839-a6db-474a-8afa-de9b135e0ab4.jpg","과자류","시리얼바,과자류","고소한 견과류, 상큼한 과일, 바삭한 시리얼 50% 이상 함유",1800
4275,"엠즈)폴바셋우유푸딩","20780e1a-33dc-4e8b-9a0b-1fbe9df96ca2.jpg","과자류","냉장디저트,디저트","CU에서 만날 수 있는 폴바셋이 프리미엄 푸딩 - 신선한 국내산 매일우유를 듬뿍담아 우유의 고소한 풍미와 함께 느껴지는 은은한 달콤함",3700
4276,"유앤)포켓몬볼젤리믹스3입","07bc8250-6cd6-420c-abf6-5530112c64fb.jpg","과자류","소프트캔디,젤리,과자류","포켓몬스터볼, 슈퍼볼, 하이퍼볼 세가지 맛을 다양하게 즐길수 있음",3000
4277,"크라운)디샤프로틴초콜릿","f48c9506-21f7-4524-84fb-913c98f3d245.jpg","과자류","초콜릿,과자류","고단백우유가 필링된 우유단백질 9.8% 함유",2000
4278,"오리온)투니스치즈크런치","a107a810-7749-44e4-b650-95e8c7cdc922.jpg","과자류","스낵,과자류","[CU 단독]해외에서만 구매할 수 있었던 글로벌 오리온 스낵 국내 판매로 이슈메이킹",1500
4279,"대산)드래곤볼에너지볼","66504383-d65b-421a-85e2-c84845eec8ab.jpg","과자류","스낵,과자류","드래곤볼 딱지가 들어있으며 부드럽고 고소한 콘볼에 진한 치즈맛이 풍부한 제품",2000
4280,"대산)드래곤볼에너지칩","98d86fca-de19-4281-ad7e-c7300feda93b.jpg","과자류","스낵,과자류","바삭하고 고소한 칩스낵에 화끈한 매운맛인 제품",2000
4281,"큐피트)옥수수브이콘50g","73cb8e58-b52f-4996-a6d9-b70ec824a2f5.jpg","과자류","스낵,과자류","옥수수의 껍질과 눈을 떼어내고 브이콘은 옥수수의 껍질과 눈을 떼어내고 맛있는 속 부분만을 원료로 사용",1000
4282,"동화)잔망루피인절미스낵","3e130e3b-fa52-4449-8240-217aa9998321.jpg","과자류","스낵,과자류","국내 유일 잔망루피 띠부띠부씰(스티커) 100종류가 랜덤으로 1장씩 동봉된 고소함이 가득한 떡볶이스낵 2탄. 전 연령대가 진한 고소함을 느낄 수 있는 인절미맛 상품. HACCP 인증 제조사에서 만들어 더욱 믿을 수 있는 먹거리입니다.",1700
4283,"SC)짱구판박이비스킷초코","40d23bb9-360d-4fab-8a25-d5315f0b3424.jpg","과자류","비스켓,과자류","[CU 단독]제품 패키지가 전체 판박이로 된 제품으로서 내품은 6종의 짱구 캐릭터가 인쇄된 칸초모양의 초코맛 비스킷이 들어 있습니다. 남녀노소 누구나 좋아하는 짱구캐릭터로 디자인되어 누구나 즐길 수 있는 제품입니다.",2000
